id,speaker,start_time,end_time,text,emotion
Ses04M_impro05_F033,F,238.52,242.84,You can go ahead and go fill out the form. We'll look for your bag.,fru
Ses04M_impro05_M032,M,239.81,243.32,So what if- what if we- what if we do three forms,fru
Ses04M_impro05_M033,M,243.32,247.35,with different names on them? That-,fru
Ses04M_impro05_F034,F,245.68,248.3553,Then that would be lying.,fru
Ses04M_impro05_M034,M,247.7955,250.98,"but, no. See, 'cause",fru
Ses04M_impro05_M035,M,250.98,255.44,if we have three forms then I can get the hundred and fifty.,fru
Ses04M_impro05_F035,F,251.95,258.64,I'm sorry.  We can only issue one fifty dollar certificate to cover the lost bag for one person.,fru
Ses04M_impro05_M036,M,255.46,265.65,"Just please, will you please just work with me here? Just -- all I'm asking you to do is just work with me. I know -- I know that you get lots of people all day long who give you shit, give you crap, but",fru
Ses04M_impro05_F036,F,258.86,261.53,"I understand you're frustrated, but--",neu
Ses04M_impro05_M037,M,265.6897,271.67,"um, you know, I -- this is my bag and I need the hundred and fifty dollars. Please.",fru
Ses04M_impro05_F037,F,268.4,273.51,I know. I understand it's personal-- It's personal to you. I get that.,neu
Ses04M_impro05_M038,M,271.71,273.43,Please.,ang
Ses04M_impro05_F038,F,273.51,281.46,"But if you want to just sit down, you know, maybe have a cup of tea, calm down a little bit, we'll go ahead and we'll do what we can for you. you okey",fru
Ses04M_impro05_M039,M,278.42,282.15,"I'm already calm. Okay, I'm calm. I'm calm.",ang
Ses04M_impro05_M040,M,282.15,290.9841,"Just all I need you to do is just fill out three forms and I'll leave you alone forever, forever.  I'll never -- we'll never see each other again.",fru
Ses04M_impro05_F039,F,290.3683,296.84,"And I'm looking forward to that.  However, I can't do that. I would lose my job.",fru
Ses04M_impro05_M041,M,294.49,298.92,But that's not going to-- But you don't understand. You're looking forward to never seeing me again.,fru
Ses04M_impro05_F040,F,298.74,300.46,"Oh, yes.",fru
Ses04M_impro05_M042,M,298.95,303.53,But never seeing me again is not going to happen until you give me the three checks.,fru
Ses04M_impro05_F041,F,303.52,307.14,"I'm sorry, really.  But--",fru
Ses04M_impro05_M043,M,306.61,309.22,I don't -- I'm not- I'm not convinced.,fru
Ses04M_impro05_F042,F,308.67,310.48,That I'm sorry?,fru
Ses04M_impro05_M044,M,309.78,313.22,"Yeah.  If you were really sorry, you'd give me the three checks.",ang
Ses04M_impro05_M045,M,313.51,318.9022,"So why don't we just do that and stop this nonsense, hmm?  Hmm?",ang
Ses04M_impro06_F000,F,9.0835,12.26,"Hey, how you doing?",sad
Ses04M_impro06_F001,F,14.66,17.13,I'm sorry.,sad
Ses04M_impro06_M000,M,17.02,19.1226,Thanks.,sad
Ses04M_impro06_F002,F,17.23,22.51,"I know- I know there's nothing I can say that will really help, but--",sad
Ses04M_impro06_M001,M,22.12,33.71,"I know.  I just -- I don't know.  It's just weird because you have somebody who's, you know,",sad
Ses04M_impro06_M002,M,34.11,44.56,a major part of your life and then they're gone.  And I don't know.  That's not really -- it's never really happened to me before.,sad
Ses04M_impro06_F003,F,44.56,49.5,I'm sorry.  It's never easy.,sad
Ses04M_impro06_M003,M,49.0336,50.63,Yeah.,sad
Ses04M_impro06_F004,F,51.48,56.8564,"But, I'm here if there's anything you need.  I mean, you just have to ask.  I know --",sad
Ses04M_impro06_M004,M,56.52,57.87,Thanks.,sad
Ses04M_impro06_F005,F,57.33,60.57,--it doesn't really do anything.  But--,sad
Ses04M_impro06_M005,M,63.94,69.04,I just -- it's just not fair.,sad
Ses04M_impro06_F006,F,72.03,76.62,I know.  It never is.,sad
Ses04M_impro06_F007,F,80.9,86.48,"How's, um -- how's his parents doing?",sad
Ses04M_impro06_M006,M,91.11,97.43,"I mean, they're, you know, they're upset.  It's like you know, they",sad
Ses04M_impro06_M007,M,100.67,105.46,feel the same way everybody else does.,sad
Ses04M_impro06_F008,F,111.02,118.87,"I mean, what do you want to do?  Do you want to- do you want to talk about it?  Do you-",sad
Ses04M_impro06_M008,M,118.6,130.71,"[BREATHING] I mean, there's nothing really to talk about.  He's gone and I'll never see him again.",sad
Ses04M_impro06_F009,F,132.72,144.7998,"Well I know it's not a lot of help or anything, but at least you got to know him.  I mean, at least you had the time with him that you did.",sad
Ses04M_impro06_M009,M,145.39,148.16,Yeah.,sad
Ses04M_impro06_F010,F,147.18,150.34,"I mean, we can be grateful for that.",sad
Ses04M_impro06_M010,M,150.58,163.45,"Yeah, I don't know.  Sometimes I wish I didn't know him.  So I wouldn't--",sad
Ses04M_impro06_F011,F,160.97,166.16,You feel that way now because you're upset.  But you don't really think that.,sad
Ses04M_impro06_F012,F,175.68,190.69,"It'll get better.  I know it doesn't help, but it will get better and you will remember all of the good things that you guys had; all of the memories that you have with him that were happy and you'll be grateful for those.",sad
Ses04M_impro06_M011,M,191.48,198.52,This is just -- this is a terrible life.  I just don't understand.,sad
Ses04M_impro06_F013,F,198.84,201.81,"Just life, in general?",xxx
Ses04M_impro06_M012,M,202.14,210.21,"I mean, it's just not fair.  Like, I don't know.  Why people -",sad
Ses04M_impro06_M013,M,211.46,220.33,"there should just be some sort of rule that people don't die until they're older, 'cause then, at least, it's expected.",sad
Ses04M_impro06_F014,F,220.51,225.94,"I agree.  If I knew how to make that happen, I would certainly help you.",sad
Ses04M_impro06_M014,M,235.92,239.49,I don't know what to do.,sad
Ses04M_impro06_F015,F,241.02,246.67,"When's the service? Can- can we help?  Is there anything, I mean--",sad
Ses04M_impro06_M015,M,246.13,252.78,"I mean, you- you can go.  I don't know.  I don't know what else.",sad
Ses04M_impro06_M016,M,255.55,263.25,I hope it rains.  Somehow that'll make me feel more comfortable.,sad
Ses04M_impro06_F016,F,265.54,270.3748,"Seems like if the whole world's sad, then it's okay for you to be.",sad
Ses04M_impro06_M017,M,270.36,273.18,Yeah.,sad
Ses04M_impro06_M018,M,281.0,288.37,I just wish there was some way to just bring him back to life magically.,sad
Ses04M_impro06_F017,F,289.17,291.1846,I know.,sad
Ses04M_impro06_M019,M,290.54,300.1,"Just, you know, some thing; some genie. I need to find a genie bottle.",sad
Ses04M_impro06_F018,F,304.47,311.0742,"I don't have any magic answers.  But,",sad
Ses04M_impro06_F019,F,311.12,319.52,"I mean, as- as cliche as it is, as long as people who loved him remember him, then it's not a waste, you know.",sad
Ses04M_impro06_M020,M,320.61,323.13,I know.,sad
Ses04M_impro07_M000,M,7.29,18.97,"Alright, so you're not going to believe this.  But I went home today. I looked through the mail.  And I got an acceptance letter from U.S.C..",exc
Ses04M_impro07_F000,F,19.87,21.37,"What, no way.",sur
Ses04M_impro07_M001,M,18.99,21.72,I'm going to U.S.C.. Yeah.,exc
Ses04M_impro07_F001,F,21.39,22.52,Really?,sur
Ses04M_impro07_M002,M,21.77,23.5899,"Yeah, yeah.",exc
Ses04M_impro07_F002,F,23.05,24.93,I didn't even,exc
Ses04M_impro07_F003,F,24.93,27.31,know you applied to U.S.C..,exc
Ses04M_impro07_M003,M,25.33,30.1,"I did.  I did. I've -- yeah, I applied to U.S.C..  I mean, it's really expensive but",exc
Ses04M_impro07_M004,M,30.1,32.57,it's a really good school.  So,exc
Ses04M_impro07_M005,M,32.6046,45.14,"Um, um- yeah, I'm just -- I'm really excited 'cause I don't know.  It's like a whole -- I mean, it's just like, I've been really -- I wanted to go there ever since I was a kid.  So now I actually am and it's awesome.  It's a really nice campus.  Oh, you've been there.",xxx
Ses04M_impro07_F004,F,43.84,53.07,"That's amazing.  I've seen it on TV. Um, Wow.  I mean, well what are you going to major in?  What are you going to do?",exc
Ses04M_impro07_M006,M,52.62,59.1918,"Um, I'm thinking a history and geology minor.",xxx
Ses04M_impro07_F005,F,58.77,60.72,Wow.,xxx
Ses04M_impro07_M007,M,60.33,67.38,"Yeah.  I like to know about history, 'cause, you know, it's- it's just so relevant to the present.",hap
Ses04M_impro07_F006,F,66.84,68.01,Right.,exc
Ses04M_impro07_M008,M,67.53,68.72,Yeah.,hap
Ses04M_impro07_F007,F,68.19,69.29,Yes.,exc
Ses04M_impro07_M009,M,68.9,70.33,"And, uh-",hap
Ses04M_impro07_F008,F,69.44,72.57,Is U.S.C. known for its history program?,exc
Ses04M_impro07_M010,M,71.77,78.31,"Um, you know, I don't think so.  But I think that, you know, it's still a private school",hap
Ses04M_impro07_M011,M,78.31,81.5131,"and right you know it's still- and then, you know, I mean-",hap
Ses04M_impro07_F009,F,78.32,81.5371,I know.  It's a great school and you know,exc
Ses04M_impro07_M012,M,81.52,87.5,"I'm guessing, you know it's like I I checked it out.  And, like, they have a decent history program.",hap
Ses04M_impro07_F010,F,81.54,83.31,It's all about the connections,exc
Ses04M_impro07_M013,M,87.5,93.28,"So -- and like the geology just is awesome.  It rocks, no pun intended. [LAUGHTER]",hap
Ses04M_impro07_F011,F,92.66,95.3147,"Oh, you did not just say that.",hap
Ses04M_impro07_M014,M,93.31,102.26,"Um, but, uh- anyway -- yeah, so that's awesome, though, because you live here and then we're not going to be separated by me going to some other school",exc
Ses04M_impro07_F012,F,98.86,101.29,I know.  You're going to be so close.,exc
Ses04M_impro07_M015,M,102.27,110.74,"And, uh, it's just really exciting.  I- You know, I'm -- just I want to- I want to share this special happy moment with you. It's awesome",exc
Ses04M_impro07_F013,F,108.84,111.3801,I'm glad you did.,exc
Ses04M_impro07_M016,M,110.86,112.64,So um,xxx
Ses04M_impro07_F014,F,112.09,116.92,"That's great.  I mean, I'm really glad you're not going to go anywhere.  You'll still be here.",exc
Ses04M_impro07_M017,M,116.59,121.07,"Yeah, yeah, yeah.  We're only going to be like twenty minutes apart.",xxx
Ses04M_impro07_F015,F,120.56,123.941,Everything in LA is twenty minutes away.,exc
Ses04M_impro07_M018,M,122.12,126.63,"Exactly. It's more like twenty five. Twenty five, half an hour,",xxx
Ses04M_impro07_F016,F,126.12,129.19,Give or take. [LAUGHTER],exc
Ses04M_impro07_M019,M,128.7458,134.28,"But, uh, yeah, so I'm really excited. I can't wait- can't wait to go.  I have to go to orientation,",xxx
Ses04M_impro07_F017,F,130.25,132.55,Well congratulations.,exc
Ses04M_impro07_M020,M,134.28,139.97,"umm, and I'm going to check out school and get, you know, check out the courses",exc
Ses04M_impro07_M021,M,139.9763,145.08,find out all this stuff.  And- and I don't know.  I think I'm going to try to live in a dorm.,exc
Ses04M_impro07_F018,F,144.62,146.05,Yeah.,exc
Ses04M_impro07_M022,M,145.11,148.83,"'Cause, you know, it's like you get to know a lot of people in the dorms and.",xxx
Ses04M_impro07_F019,F,148.33,152.57,"Yeah, and then you got that whole communal shower thing which is really appealing.",xxx
Ses04M_impro07_M023,M,152.09,157.45,Well I'll have flip flops for that.  That's not  some- It's not a problem.,xxx
Ses04M_impro07_F020,F,155.45,159.71,"Okay. Well, that's a good plan. Shower shoes. Two thumbs up.",xxx
Ses04M_impro07_M024,M,158.19,164.77,"Yeah, yeah.  But um, so, yeah.  So it's pretty sweet, huh?  You should go there, too.",xxx
Ses04M_impro07_F021,F,162.78,167.7,Wow. I- I was looking at U.C.L.A.,xxx
Ses04M_impro07_M025,M,167.4159,171.6,"Ouch.  That's, um -- oh, wow.",neu
Ses04M_impro07_F022,F,171.1,173.99,"But, congrats on the U.S.C. thing.",exc
Ses04M_impro07_M026,M,173.15,179.01,"No, no, I mean, I didn't know -- I didn't know that about you. Um, I feel like --",neu
Ses04M_impro07_F023,F,178.48,181.55,"The -- what, the- I mean--",neu
Ses04M_impro07_M027,M,180.72,188.45,"No, I'm just messing with you. I mean, I'm not going to, you know, I mean, I'm not even really a football fan anyway.  So or- or a basketball-",xxx
Ses04M_impro07_F024,F,186.29,191.58,"You're not going to -- you're going to go to games, though, right? I mean, you can't go to U.S.C. and not go to a football game.",xxx
Ses04M_impro07_M028,M,190.58,192.58,No. Football's boring.,xxx
Ses04M_impro07_F025,F,191.84,198.63,"Just one game, though?  I mean, for the experience.  I mean, you don't have to go to all of the games but you gotta go to a game.",xxx
Ses04M_impro07_M029,M,197.68,199.64,I'll go to basketball games.,neu
Ses04M_impro07_F026,F,199.1,201.62,"Okay.  Well that's cool, too, but like--",neu
Ses04M_impro07_M030,M,200.81,203.14,Maybe some golf matches.,neu
Ses04M_impro07_F027,F,202.73,206.6762,"Wow, you are a winner and a half. [LAUGHTER]",exc
Ses04M_impro07_M031,M,203.16,206.28,Do they even have any golf matches? I don't even know.,xxx
Ses04M_impro07_M032,M,206.3175,209.69,I don't know.  Do they have golf?  Do they have- Does U.S.C. have a -- I don't know if they have a golf team.,neu
Ses04M_impro07_F028,F,208.2,210.89,I don't know. Women's volleyball.,xxx
Ses04M_impro07_M033,M,210.47,217.76,"That I'll go to.  Definitely go to women's volleyball.  Women's volleyball, swimming, tennis.",xxx
Ses04M_impro07_F029,F,216.32,219.32,Basically anything women do.,xxx
Ses04M_impro07_M034,M,218.63,223.06,"And then men's basketball.  And -- oh, well not women's basketball.",xxx
Ses04M_impro07_F030,F,222.09,224.33,You have to go to a football game.  Come on.,xxx
Ses04M_impro07_M035,M,223.64,225.59,"No, I'm not going to go to a football game.",neu
Ses04M_impro07_F031,F,224.39,231.02,"Paint some red and yellow S C on your face. And like get one of those big you know, number one hand things.",xxx
Ses04M_impro07_M036,M,226.44,231.46,Forget it. Forget it. Forget it. No way.,neu
Ses04M_impro07_F032,F,231.04,234.29,Maybe one of those megaphones. Pompom.,xxx
Ses04M_impro07_M037,M,233.98,235.82,I do -- I will need to get a gun-,neu
Ses04M_impro07_F033,F,234.56,240.09,"There are cheerleaders at football games.  That's girls, scantily clad sexy girls.",xxx
Ses04M_impro07_M038,M,239.53,241.2,You've got a point there.,xxx
Ses04M_impro07_F034,F,240.83,241.94,I know.,xxx
Ses04M_impro07_M039,M,241.23,244.73,I'll take that in consideration.  Alright.,xxx
Ses04M_impro07_F035,F,243.81,246.23,I'm just -- I'm watching your back.,xxx
Ses04M_impro07_M040,M,245.71,252.16,"Okay.  Um, but, no, I, uh, I do need to get a gun soon, though, 'cause I mean",neu
Ses04M_impro07_F036,F,251.0,252.81,Excuse me?,neu
Ses04M_impro07_M041,M,252.3,258.53,I need to get like a -- just a small little gun just 'cause -- or like a taser or something or just like a butterfly knife,neu
Ses04M_impro07_F037,F,259.66,261.08,No.,neu
Ses04M_impro07_M042,M,258.56,262.75,"'cause, you know, I mean, it's like If I ever want to go south of campus",neu
Ses04M_impro07_F038,F,261.58,267.49,Well just don't go south of campus.  Don't get a gun. That's stupid. I mean-,xxx
Ses04M_impro07_M043,M,266.23,270.09,Well I need to defend myself from,neu
Ses04M_impro07_F039,F,268.6353,272.07,Why don't you take kung fu?,xxx
Ses04M_impro08_M000,M,6.02,12.65,Thank you for calling Sprint.  We care about everybody.  How can I help you?,fru
Ses04M_impro08_F000,F,12.11,25.27,Hi.  I've been on the phone for an hour trying to get a little discrepancy on my bill fixed.  I was charged for two hundred dollars worth of calls that I didn't make.,fru
