utterance_id,text,label
Ses03M_script01_1_M006,I guess he is.,sad
Ses03M_script01_1_M007,"I don't know.  But I know one thing mom, we made a terrible mistake with dad.",sad
Ses03M_script01_1_M009,You know that Larry's not coming back and I know that too.  Why we both go on letting him think that we both believe with him.,angry
Ses03M_script01_1_M011,"Why shouldn't he walk around and dream at him at night.  Walk around.  Why shouldn't he walk around?  Why shouldn't he dream of him, walk around at night waiting for him?  Do we contradict him?  Do we say flat out that we don't have anymore hope?",angry
Ses03M_script01_1_M012,That we haven't had any hope for years now?,angry
Ses03M_script01_1_M017,"You know why I asked Annie here, right?",neutral
Ses03M_script01_1_M019,I want to ask her to marry me.,neutral
Ses03M_script01_1_M021,Okay.  So then it's alright.  I'll go ahead with it.,neutral
Ses03M_script01_1_M022,Oh see then it's just not my business. God you infuriate me sometimes.  Isn't my business too if dad throws a fit?  Huh?  God you have such a talent for ignoring things.,angry
Ses03M_script01_1_M027,Well to hell with that.,angry
Ses03M_script01_1_M028,I wanted to get this settled first.,neutral
Ses03M_script01_1_M029,Then I guess that's the end of it.,neutral
Ses03M_script01_1_M030,But from her letters I think she's forgotten him.  I'll find out.,sad
Ses03M_script01_1_M031,"And then we'll thrash it out with dad right?  Mom, don't avoid me.",neutral
Ses03M_script01_1_M036,I've given it three years of thought and I thought that if I waited then dad would forget about Larry and then we could have a regular wedding and everything happy.,sad
Ses03M_script01_1_M037,But if I can't have that here I'll get out.,neutral
Ses03M_script01_1_M038,I'll get out.  I'll marry her somewhere else.  Maybe New York.,neutral
Ses03M_script01_1_M039,I've been a good son too long.  A good sucker and I'm through with it.,angry
Ses03M_script01_1_M040,The business doesn't inspire me.,angry
Ses03M_script01_1_M041,Yes.  I like it an hour out of the day.  If I have to grub for money all day long at least at evening I want it beautiful.  I want a family.  I want a wife.  I want some kids.  I want to build something I can give myself to.,angry
Ses03M_script01_1_M043,Yes.  On this I would.,neutral
Ses03M_script01_1_M045,I know.  Just you help me stay here.,sad
Ses03M_script01_1_M046,I am thinking like that.,sad
Ses03M_script01_1_M047,No you don't.  I'm a pretty tough guy.,sad
Ses03M_script01_2_F000,Why did he invite her here?,angry
Ses03M_script01_2_F001,Well she's been away for three and a half years in New York and suddenly she just shows up.,angry
Ses03M_script01_2_F006,No.  She's not his girl Joe and she knows that.,angry
Ses03M_script01_2_F009,"I mean, her faith is stronger than a rock.",angry
Ses03M_script01_2_F010,"My worst times I think about her, you know, and I",sad
Ses03M_script01_2_F011,it's like I know as long as she's waiting I'm right again.,sad
Ses03M_script01_2_F012,"No.  Nobody in my house better dare and challenge her faith.  You know and maybe strangers but not his father, not his brother.",angry
Ses03M_script01_2_F015,"Laugh, laugh at me but I will.  Because you know what happened when she came here?  When she came back she slept in his room, the memorial broke into pieces. Joe, look. Look at it. You got to believe with me.",angry
Ses03M_script01_2_F017,"Look, it was just last week that Detroit, some boy came back he had been away longer than Larry, you can read it for yourself. You above all people have got to believe.",sad
Ses03M_script01_2_F019,I can't help it.,sad
Ses03M_script01_2_M001,"Well maybe, maybe he just wanted to see her.",neutral
Ses03M_script01_2_M004,Who said he even thought about that?,neutral
Ses03M_script01_2_M005,"Well, so what?",neutral
Ses03M_script01_2_M008,How do you know why she's waited?  Hmmm?,neutral
Ses03M_script01_2_M014,"Alright, alright, calm yourself okay?  Calm yourself. Wait, wait.  What do you mean, me above all?",angry
Ses03M_script01_2_M015,"Wait, what does that mean?  Me above all?",angry
Ses03M_script01_2_M016,"Look at you, you're shaking.",angry
Ses03M_script01_2_M017,What do I got to hide?  Huh?  What the hell's the matter with you Kate?,angry
Ses03M_script01_3_F004,No.  I'm not sorry.  But I'm not going to stay.,sad
Ses03M_script01_3_F006,"Look,",sad
Ses03M_script01_3_F007,"you saw the way that she acted and then well, I mean, you, you were acting kind of...",sad
Ses03M_script01_3_F008,"Well, I don't know, embarrassed of her since I came.",sad
Ses03M_script01_3_F011,"Well,",happy
Ses03M_script01_3_F012,I guess that's why I came.,happy
Ses03M_script01_3_F013,"Look, I've been ready for a long, long time now.",happy
Ses03M_script01_3_F014,"Look, I almost got married two years ago.",happy
Ses03M_script01_3_F015,You started to write me.,happy
Ses03M_script01_3_F016,Every day since.,happy
Ses03M_script01_3_F017,"I was waiting for you Chris, I mean, till then you never wrote and then when you did what did you say?",happy
Ses03M_script01_3_F018,You'd always be so ambiguous.,happy
Ses03M_script01_3_F019,I'll never forgive you for that.,happy
Ses03M_script01_3_F020,"I mean,  Why did you wait all these years?  There I was sitting around and wondering if I was crazy for thinking about you.",happy
Ses03M_script01_3_F021,Not like that you're not.,happy
Ses03M_script01_3_F029,How many?,sad
Ses03M_script01_3_F030,Geez.,sad
Ses03M_script01_3_F031,And you still feel that way?,sad
Ses03M_script01_3_F033,"that includes me too, I mean and the money, you have right to that money.  Your father put planes up in the air, good planes and he deserves it, you should be proud of that.  A man should be paid for that.",sad
Ses03M_script01_3_F034,What am I going to do with a fortune?,happy
Ses03M_script01_3_M001,You're not sorry you came?,neutral
Ses03M_script01_3_M004,What?,neutral
Ses03M_script01_3_M008,"I mean, that's the reason why I asked you here.",happy
Ses03M_script01_3_M010,I love you.,happy
Ses03M_script01_3_M016,You felt something that far back.,happy
Ses03M_script01_3_M018,"Give me a kiss Ann, just give me...",happy
Ses03M_script01_3_M021,We're going to live now.  I'm going to make you so happy.,happy
Ses03M_script01_3_M023,"Nothing.  Hey, let's drive somewhere.  I want to be alone with you.",sad
Ses03M_script01_3_M027,You remember overseas I was in command of a company?,sad
Ses03M_script01_3_M028,Well I lost them.,sad
Ses03M_script01_3_M029,Just about all.,sad
Ses03M_script01_3_M030,Takes a little while to toss that off cause they weren't just men.,sad
Ses03M_script01_3_M031,"For instance, one time this...it had been raining several days and this one kid, he came up to me, he gave me his last pair of dry socks, put them in my pocket.",sad
Ses03M_script01_3_M032,"That's just a little thing but that's the kind of guys I had.  They didn't just die, they killed themselves for each other and I mean that exactly.",sad
Ses03M_script01_3_M033,A little more selfish and they'd still be here today.  And I got this idea watching them go down.  See everything was being destroyed but there was one new thing that was being created.,sad
Ses03M_script01_3_M034,"It was a kind of responsibility, man for man.  You understand me?",sad
Ses03M_script01_3_M035,And to show that and to bring that onto the earth again like some sort of monument standing right behind all of us and we could feel it and it would make a difference to him.,sad
Ses03M_script01_3_M036,And then I came here and it was incredible.  There was no meaning in it here.  The whole thing to them was a kind of bus accident.,sad
Ses03M_script01_3_M037,"And I went to work with dad and that rat race again and I felt what you said, ashamed.  Somehow because nobody was changed at all.",sad
Ses03M_script01_3_M038,"It seemed to make a sucker out of a lot of guys.  I felt wrong to be alive.  I felt wrong to have that new checkbook,",sad
Ses03M_script01_3_M039,"open that new bank account, drive the new car and see the new refrigerator",sad
Ses03M_script01_3_M040,"cause you can take those things out of the war.  But you got to know, when you drive that car that it came out of the love that a man can have for a man and you got to be a little bit better because of that.",sad
Ses03M_script01_3_M041,Otherwise what you have is loot and there's blood on it.,sad
Ses03M_script01_3_M042,And I didn't want to take any of it and I guess that included you.,sad
Ses03M_script01_3_M045,Annie I'm going to make a fortune for you.,happy
Ses03M_script01_3_M046,Buy some hats?,happy
Ses03M_script02_1_F005,Yes.,neutral
Ses03M_script02_1_F016,I'm just not.,neutral
Ses03M_script02_1_M017,Do you want my jacket?,neutral
Ses03M_script02_2_F000,About what?,angry
Ses03M_script02_2_F001,It's ridiculous.,angry
Ses03M_script02_2_F002,"It's PR.  I mean, somebody sold you a good bill about this wonderful event that going to happen on the beach.",angry
Ses03M_script02_2_F003,"Yeah.  Everyone else was sold the same thing.  I mean, look, it keeps us excited, it keeps us coming back for more and you know, keeps us thinking life's going to start any minute now.",angry
Ses03M_script02_2_F004,"Look, I'm sorry but it's still just fish to me.",angry
Ses03M_script02_2_F009,Okay.  Twice is as many times as we've tried and that's ever.,angry
Ses03M_script02_2_F011,"Augie, god dammit, don't ask me that.  You always ask me that.  I hate it when you ask me that.  It's insulting.",angry
Ses03M_script02_2_F013,"Listen, I've waiting my entire life on this beach just standing there waiting for this fish to show up and these fish never show up.",angry
Ses03M_script02_2_F016,"No we won't.  I mean, God, this isn't about the fish Augie.",angry
Ses03M_script02_2_F018,We thought I was pregnant.,sad
Ses03M_script02_2_F023,I'd rather not remember something...,sad
Ses03M_script02_2_F024,Rather not hope for something.,sad
Ses03M_script02_2_F025,No.,sad
Ses03M_script02_2_F031,I want things to turn out the way that they're supposed to be.,angry
Ses03M_script02_2_F033,Cause everything isn't anything like I thought it would be.,angry
Ses03M_script02_2_F034,This is just this.  You know?  I mean it's a lot and everything but it isn't somewhere else.  Do you know what I'm trying to say?,sad
Ses03M_script02_2_F035,I know you are Augie.  I know you wanted this evening to be nice.,sad
Ses03M_script02_2_F036,I can't help thinking about being somewhere else.,sad
Ses03M_script02_2_F037,I didn't say that.,sad
Ses03M_script02_2_F038,"Augie, whatever I'm doing I'd rather be doing with you.",sad
Ses03M_script02_2_F040,If anybody wants to be with anybody else it's probably you.  Probably somebody who enjoys herself a little more and is not so hard.,sad
Ses03M_script02_2_F041,"Well, I guess this is the wrong spot for the right people.",sad
Ses03M_script02_2_F042,Yeah.  I noticed that.  It's real pretty on the water.,happy
Ses03M_script02_2_F044,Oh you brought refreshments.,happy
Ses03M_script02_2_F046,No I'm beginning to think you might be right.,happy
Ses03M_script02_2_F047,I think this may be the place for us after all.,happy
Ses03M_script02_2_F048,I am sorry Augie.,happy
Ses03M_script02_2_F049,Or not.,happy
Ses03M_script02_2_M014,"Well, we're going to see it.",neutral
Ses03M_script02_2_M017,"Let's see I took a shower, you were watching the news, you said hey, hey the Grunions are running tonight and I said great let's go, I feel lucky tonight.",neutral
Ses03M_script02_2_M019,Wait a minute.  I've got it.,neutral
Ses03M_script02_2_M020,It was in the car right?  Driving past the Knickerbocker Liquor Locker...,neutral
Ses03M_script02_2_M021,And you said let's get some champagne and I said time's a wasting or something like that.,neutral
Ses03M_script02_2_M022,You want this to be like the other time right?  That's it right?,neutral
Ses03M_script02_2_M028,Welcome to the human race.,angry
Ses03M_script02_2_M029,Do you think that this is what I had in mind?  That four years down the line that we'd get married and come to the beach and argue with each other over fish?  No.,angry
Ses03M_script02_2_M030,I was just like you.  I thought it was going to be all peaches and roses and everything great and the sand in our toes and the wind in our hair and the fish will always come and the bills will pay themselves and we'd have three big fat rosy kids...,angry
Ses03M_script02_2_M031,...and you know?  Baby the jokes on us.  Because you know what you get?  Do you know what you get Carla?  You get this.,angry
Ses03M_script02_2_M032,Yes it is.,angry
Ses03M_script02_2_M033,Right.,angry
Ses03M_script02_2_M036,Maybe if you were with someone else too.,sad
Ses03M_script02_2_M037,I know.  But I know I don't make you happy.,sad
Ses03M_script02_2_M041,I mean look at the view of the moon we got from here.,happy
Ses03M_script02_2_M042,"Hey, look what we got here.",happy
Ses03M_script02_2_M045,Shh.  If we're very quiet the fish might come.,happy
Ses03M_script02_2_M046,Or not.,happy
Ses03M_script03_1_F018,That's serious enough.,sad
Ses03M_script03_1_M035,I didn't hit you very hard.,neutral
Ses03M_script03_2_F000,"Oh, come on, you knew there was nothing in that.",neutral
Ses03M_script03_2_F001,Presents?  A trivial little broach.,angry
Ses03M_script03_2_F003,No I didn't.  You made up the whole thing in your jealous imagination.,neutral
Ses03M_script03_2_F004,Just a little perhaps but nothing serious.,neutral
Ses03M_script03_2_F006,"Well it didn't harm him, in fact, it pleasured him a lot and it didn't hurt me.",neutral
Ses03M_script03_2_F010,I don't know why you want it.  You've already had two glasses.,angry
Ses03M_script03_2_F011,I don't see what you have to go on and on with this kind of thing.,angry
Ses03M_script03_2_F012,It's become a habit with you.,neutral
Ses03M_script03_2_F014,What?,angry
Ses03M_script03_2_F016,"No, just making myself beautiful for you.",neutral
Ses03M_script03_2_F017,That's the woman's job to lure the man.  Watch me a moment won't you?,neutral
Ses03M_script03_2_F024,"Adders don't snap, they sting.",angry
Ses03M_script03_2_F025,They sting.,angry
Ses03M_script03_2_F028,Mind your business.,angry
Ses03M_script03_2_F029,You're quite insufferable.  I expect it's because you're drunk.,angry
Ses03M_script03_2_F030,You've always had a weak head.,angry
Ses03M_script03_2_F031,"On the contrary, a child of two can get violently drunk off just one glass of brandy.",angry
