id,speaker,start_time,end_time,text,emotion
Ses03M_impro07_M001,M,7.63,9.35,Pretty good Susanna.,xxx
Ses03M_impro07_F001,F,9.64,11.6,What's going on Joe?,hap
Ses03M_impro07_M002,M,12.42,17.0,Guess who got into U.S.C.?,exc
Ses03M_impro07_F002,F,16.45,17.89,Um--,xxx
Ses03M_impro07_M003,M,17.14,21.0,"Me. Yeah, I did.",exc
Ses03M_impro07_F003,F,18.77,24.835,No way. Are you serious? Oh my God.  Congratulations. I'm so excited.,sur
Ses03M_impro07_M004,M,21.04,22.41,Yeah.,exc
Ses03M_impro07_M005,M,22.63,24.52,I got into the...,exc
Ses03M_impro07_M006,M,24.5925,27.41,I got into cinema production.,exc
Ses03M_impro07_F004,F,26.91,29.83,No.  You didn't get into production.  There's no way.,sur
Ses03M_impro07_M007,M,27.9125,28.4975,Yeah.,exc
Ses03M_impro07_M008,M,29.42,33.34,No.  It's like it's harder than getting into Harvard.,exc
Ses03M_impro07_F005,F,31.64,38.71,I know.  Oh my God.  Oh my God Joe I am so happy for you.  Well you know what that means?,sur
Ses03M_impro07_M009,M,38.27,39.77,What does that mean?,neu
Ses03M_impro07_F006,F,39.28,45.725,You're going to be here and I'm going to be in LA so we can be together now.  I mean we can be in the same city.,exc
Ses03M_impro07_M010,M,45.47,47.15,Holy shit...,exc
Ses03M_impro07_F007,F,45.92,48.36,We can party.  We can have fun.,exc
Ses03M_impro07_M011,M,47.91,50.96,This will be like high school but even better.,exc
Ses03M_impro07_F008,F,50.62,53.06,Yeah.  Hopefully it won't be like high school.,hap
Ses03M_impro07_F009,F,53.81,60.64,"Oh man I am so proud of you, that is...how did you get...I mean what did you do?  How did you find out or what...?",exc
Ses03M_impro07_M012,M,60.26,66.5775,I-I came home and my mom was like Joe uh-,xxx
Ses03M_impro07_M013,M,66.62,74.82,"I have some bad news.  I was like what?  She's like not really you got into U.S.C. and I was like, I was like oh my God.  I was about to tear my own hair out.",exc
Ses03M_impro07_F010,F,73.7,75.255,Oh man.,hap
Ses03M_impro07_M014,M,74.89,81.26,Yeah.  This is so crazy.  I mean I didn't get into any other school but I got into the school I wanted.,hap
Ses03M_impro07_F011,F,81.0,85.07,Did you say yes yet?  I mean have you sent in your answer?,hap
Ses03M_impro07_M015,M,83.7,87.66,Oh my God the first minute I got it I sent it back in.,exc
Ses03M_impro07_F012,F,86.77,88.37,All right.,hap
Ses03M_impro07_M016,M,87.82,89.59,So...,exc
Ses03M_impro07_F013,F,88.99,97.0,"This is so great, you know, because I gone fit on downtown so I'm going to be like right here.  I think I'm going to be living at City Lights downtown.",hap
Ses03M_impro07_M017,M,95.47,99.15,This is so exciting.  This is like a new chapter in our lives.,exc
Ses03M_impro07_F014,F,98.78,101.55,"Yeah, it really is.",hap
Ses03M_impro07_M018,M,100.02,107.63,"We're doing what we want to do, then four years later we're going to be working professionals, making money, sipping martinis every day.",exc
Ses03M_impro07_F015,F,104.82,107.33,God hopefully.,xxx
Ses03M_impro07_F016,F,107.74,111.64,Man I'm just so happy for you.  I just--,exc
Ses03M_impro07_M019,M,111.19,112.78,Thank you,exc
Ses03M_impro07_F017,F,111.91,116.27,"Well, I'm happy for you but I'm happy for me cause that means you're going to stay.",hap
Ses03M_impro07_M020,M,115.65,121.05,And tonight my parents want to take me out to sushi and they said I could bring you.,exc
Ses03M_impro07_F018,F,120.71,124.11,Oh great. I would love to go.,exc
Ses03M_impro07_M021,M,121.58,122.87,Yeah.,xxx
Ses03M_impro07_M022,M,123.26,127.07,Yeah and they said get whatever you want and...,exc
Ses03M_impro07_F019,F,125.51,127.85,Mmmm some miso soup.,hap
Ses03M_impro07_M023,M,127.28,132.4475,Some miso soup.  You can get whatever.  You can get a vat full of miso soup.  God.,exc
Ses03M_impro07_F020,F,132.02,133.89,Ah man.,xxx
Ses03M_impro07_M024,M,132.89,135.38,This is going to be so great.  I have so many great ideas.,exc
Ses03M_impro07_F021,F,134.87,142.26,Yeah. Did you...I mean do send in like how long after you send in your application did you hear?,xxx
Ses03M_impro07_M025,M,140.91,149.56,"It took them, oh man, it took them like, I mean what it's like April now and any letters that come in April are usually the rejection letters so I was just like...",hap
Ses03M_impro07_F022,F,149.27,150.76,You were like...,xxx
Ses03M_impro07_M026,M,150.13,151.51,I was struck.,xxx
Ses03M_impro07_F023,F,150.97,154.26,Oh my God.  I am so proud of you.,neu
Ses03M_impro08a_M000,M,6.5663,11.4367,Hello.  This is Viacom Services.  How can I help you?,neu
Ses03M_impro08a_F000,F,10.7663,18.3382,"Hello?  God finally somebody, look, this is ridiculous.  I've been waiting online for like a half an hour now.",fru
Ses03M_impro08a_M001,M,17.6481,20.8228,"I'm sorry ma'am, what can I help you with?",neu
Ses03M_impro08a_F001,F,19.8763,26.9925,"Look my, my phone isn't working.  I don't understand what's going on.  I am trying to call out.  I'm not receiving any calls",fru
Ses03M_impro08a_F002,F,27.0735,31.6225,"and I need assistance with my...not only is my work phone, it's my home phone and look,",fru
Ses03M_impro08a_F003,F,31.7275,36.8342,this is my business.  This is how I make money is through my phone.  It needs to be working.  Can you please help me?,fru
Ses03M_impro08a_M002,M,34.1722,42.0202,Okay.  Can you give me the last four digits of your social security number so I can verify who I'm speaking with?,neu
Ses03M_impro08a_F004,F,41.3695,44.4061,two two six six.,neu
Ses03M_impro08a_M003,M,43.4794,46.8315,Okay.  And your name is?,neu
Ses03M_impro08a_F005,F,45.9836,48.5076,Olivia.,fru
Ses03M_impro08a_M004,M,47.7977,53.2597,Olivia. Um. Okay.  So how long has this problem been?,neu
Ses03M_impro08a_F006,F,52.5302,61.8176,"This has been going on for the past two weeks.  I called every single day.  Nobody is helping me.  You guys tell me the same thing over and over, call again, call again, call again--",fru
Ses03M_impro08a_M005,M,60.1218,62.9021,So what exactly is the problem?,neu
Ses03M_impro08a_F007,F,61.8767,69.4487,"I don't, I don't know what the problem is.  That's what I want you guys to...why is my service not turned on?  And I paid my bills on time.  I don't understand.",fru
Ses03M_impro08a_M006,M,68.6402,77.553,Um- I think part of it has to do with the network being down.  It's been having some trouble the last few weeks--,neu
Ses03M_impro08a_F008,F,74.8318,81.19,"Okay.  Well that is, that is fine and all.  I don't care.  I really don't care because I want my phone to work that's all.",fru
Ses03M_impro08a_F009,F,81.2225,92.2433,"That is I am paying you guys for service and I'm not getting any service.  I get, I get just dropped calls all the time and now it's completely not working at all.  I can't even call out, nine one one probably wouldn't even work.",fru
Ses03M_impro08a_M007,M,87.7474,90.4292,I understand--we're not-,neu
Ses03M_impro08a_M008,M,91.0602,95.6349,No.  Okay.  We're not charging you for any of these months.  We're going to give you three months free.,neu
Ses03M_impro08a_F010,F,94.6884,99.756,Well you better.  You better give me a whole freaking new phone that's what you better do.,fru
Ses03M_impro08a_M009,M,98.8687,101.6293,We can give you a new phone--,neu
Ses03M_impro08a_F011,F,99.9335,102.3589,I want a camera phone actually.,fru
Ses03M_impro08a_M010,M,101.7279,107.3871,We can do that.  We can do that.  You just have to sign a one-year contract though with the--,neu
Ses03M_impro08a_F012,F,105.5533,110.1575,"No, no, no...  I'm done with these contract business because this is what can happen.",fru
Ses03M_impro08a_F013,F,110.2,117.8182,"You sign the contract and then down the line the phone doesn't work and you're stuck, you can't go to a new...no.  No contracts for me.  You give me a new phone.",ang
Ses03M_impro08a_M011,M,116.221,122.3732,"Besides, it's sort of out of hands at the moment----The whole electrical power outage.",fru
Ses03M_impro08a_F014,F,118.4295,121.2295,I want to talk to a supervisor,ang
Ses03M_impro08a_F015,F,121.3084,126.2775,I would like to talk to your supervisor.  Obviously you're incompetent and don't understand what I'm asking.,ang
Ses03M_impro08a_M012,M,125.5676,133.948,"Um- Let me connect you to my supervisor.  Actually, he's out right now so I'm supervisor until he comes back. Um-",neu
Ses03M_impro08a_F016,F,132.0353,134.4212,What?,fru
Ses03M_impro08a_M013,M,134.2043,140.4156,"So you could----speak with me some more, you could call back later on maybe.",neu
Ses03M_impro08a_F017,F,134.4804,137.0635,That's ridiculous.  You know?,fru
Ses03M_impro08a_F018,F,138.8579,146.9819,"No I don't want to call back, you put me on hold for like hours and hours----and it's money, money, money, money and out of my pocket, out of my pocket--",fru
Ses03M_impro08a_M014,M,141.8945,144.4579,I didn't put you on hold.,fru
Ses03M_impro08a_M015,M,144.5565,150.0974,There are a lot of people calling us having problems.  Every phone company is having the same problems ma'am,fru
Ses03M_impro08a_F019,F,149.4664,152.4439,Every phone...every single phone company?,fru
Ses03M_impro08a_M016,M,151.3989,157.4327,"Mmm hmmm.  Mmm hmmm.  The power outages, everything, hurricane Katrina. Everything's really messed up.",neu
Ses03M_impro08a_F020,F,154.2778,158.6553,This is ridiculous.Well what are we supposed to do?  We starve then because I can't use my phone cause,ang
Ses03M_impro08a_F021,F,158.675,166.4244,"I am a realtor and this is my business.  People are calling me all the time but you know, and I don't have a land line.  I can't afford to have a land line",ang
Ses03M_impro08a_M017,M,162.1454,164.3145,don't you-,neu
Ses03M_impro08a_M018,M,165.8131,170.0329,I'm really sorry ma'am.  There's not----a lot we can do for it.,neu
Ses03M_impro08a_F022,F,167.568,169.7174,That you better be sorry.,ang
Ses03M_impro08a_F023,F,169.7568,173.6019,Well you're not helping me at all.  God this is so frustrating.,fru
Ses03M_impro08a_M019,M,171.3737,181.1935,"What I can do for you, if you want to make a call right now I could contact you through our computer.  I can call through my phone and you can speak through me.",neu
Ses03M_impro08a_F024,F,180.0104,183.8753,What?  No.  That's way too complicated.  Look--,fru
Ses03M_impro08a_F025,F,183.8875,188.0359,you need to fix my phone.  I don't care what you have to do--,fru
Ses03M_impro08a_M020,M,185.9851,190.8753,I'm sorry it has to do with an electrical power outage and stuff--,neu
Ses03M_impro08a_F026,F,188.5288,196.8895,"Well then go up the freaking pole and fix it like, you need to help me.  You don't understand I'm in dire, dire need of a phone right now.",xxx
Ses03M_impro08a_M021,M,196.2388,203.5544,"Well, okay I'm going to give you a free phone card that you can use at any payphone and that's on us. Okay?",neu
Ses03M_impro08a_F027,F,201.0304,207.7347,"Yeah yeah, woman going out in South Central on the payphone at night.  Oh that's real safe.",fru
Ses03M_impro08a_M022,M,206.9065,211.1854,"I'm, I'm sorry you chose to live there um--",neu
Ses03M_impro08a_F028,F,209.884,215.3575,"No, no, no.  I didn't choose to live here.  I work there.  Okay?  Yeah. work work work",fru
Ses03M_impro08a_M023,M,214.8728,218.8559,Well I'm sure maybe there's a phone at work you could use.,neu
Ses03M_impro08a_F029,F,218.1658,225.718,"We can't call out.  We can't make out-- line.  I don't work, I work at another office.",fru
Ses03M_impro08a_F030,F,225.7771,229.8392,A law firm.  Thank you very much.,fru
Ses03M_impro08a_M024,M,227.9067,231.1406,All right um--,neu
Ses03M_impro08a_F031,F,230.4899,239.5801,"I work out of my home as a realtor and because I don't have a land line, I need a phone and because of now I don't have one I don't know what to do.  And you're not helping me at all.",fru
Ses03M_impro08a_F032,F,239.6393,242.9323,"In fact, give me your name sir, what's your name again?",fru
Ses03M_impro08a_M025,M,242.3999,246.0675,My name is Sara.,neu
Ses03M_impro08a_F033,F,245.3971,248.907,Okay.  Sara what?,fru
Ses03M_impro08a_M026,M,247.9999,250.6619,Sara Brown.,neu
Ses03M_impro08a_F034,F,249.7746,262.7494,"Sara Brown.  Sara Brown, um- yeah, I'm going to get off the phone with you. And then I'm going to call back and I'm going to give your supervisor your name because you're obviously incompetent to work here.",fru
Ses03M_impro08a_M027,M,261.2113,268.4283,"You know maam, we record this conversation so anything you say can be proven in a law of court so keep that in mind.",neu
Ses03M_impro08a_F035,F,266.4367,274.7974,"What are you, what are you a police officer now?  You know, like I'm done, I'm over it.  Goodbye and I hope that you lose your job.",fru
Ses03M_impro08b_F000,F,12.94,15.58,Hello.,xxx
Ses03M_impro08b_M000,M,15.12,17.52,Hello?,neu
Ses03M_impro08b_F001,F,17.54,25.32,Oh God I finally got...you know how long I've been waiting on line?  You put on hold for like five hours.  Geez.,fru
Ses03M_impro08b_M001,M,24.13,31.92,I'm sorry ma'am.  What's the nature of your problem?  But first can I get you to tell me your first and last name?,neu
Ses03M_impro08b_F002,F,30.88,36.94,I've already been through this five times with these people.  I've been calling every single day.,fru
Ses03M_impro08b_M002,M,34.92,39.08,I know I just need to verify every time.  I'm sorry.,neu
Ses03M_impro08b_F003,F,37.94,42.03,Olivia Brown.,fru
Ses03M_impro08b_M003,M,42.08,45.59,Alright Ms. Brown what's the nature of your problem?,neu
Ses03M_impro08b_F004,F,44.69,49.21,Well my phone isn't working and it hasn't been working for the last five days.,fru
Ses03M_impro08b_M004,M,48.48,52.79,Oh.  I'm sorry. Um- Did you drop it in water?,neu
Ses03M_impro08b_F005,F,49.65,52.01,"Yeah, yeah, yeah you better be sorry.",ang
Ses03M_impro08b_F006,F,52.26,58.7975,No I did not drop my phone in water.  I'm not five years old and just dropped my phone anywhere I see it.  Okay this is my business.,ang
Ses03M_impro08b_F007,F,58.86,65.3,Okay?  And it [GARBAGE]. My business is failing because my phone isn't working and I don't have a land line and I really can't handle this right now.,fru
Ses03M_impro08b_M005,M,64.77,75.67,"Um- well it's probably easy.  Can you any more symptoms either you're not receiving calls----ok, you're not receiving calls, not getting calls.",neu
Ses03M_impro08b_F008,F,69.82,77.46,"the symptoms- This [GARBAGE] a doctor's office. I'm not receiving calls...I can't receive- no, it's, it cuts me off--",fru
Ses03M_impro08b_M006,M,75.98,78.5,Is the phone turned on?,neu
Ses03M_impro08b_F009,F,78.18,83.7,Yes the phone turns on.  No I mean I'm using it not turning on the phone.  Of course it turns on.,fru
Ses03M_impro08b_M007,M,83.15,88.98,"Well, um- okay.  Your sim card is in- didn't fall out-",neu
Ses03M_impro08b_F010,F,86.87,93.38,No- I don't have a sim card because it's Verizon and you guys don't use sim cards.,fru
Ses03M_impro08b_M008,M,92.73,98.39,Alright.  Um- Well that could be the problem. cause--,neu
Ses03M_impro08b_M009,M,98.5,106.5,you might have an older phone where we would use sim cards but probably not.,neu
Ses03M_impro08b_F011,F,104.39,114.79,"Okay no.  Sir, this is the deal.  My phone isn't working and I don't care what the problem is but it needs to work.  That's why I'm paying you guys to fix it.",fru
Ses03M_impro08b_M010,M,113.68,122.84,Okay.  How about this we'll send you a brand new camera phone with palm pilot-- and-,neu
Ses03M_impro08b_F012,F,120.26,126.69,I don't know even how to use that stuff it's too complicated.  I just want my flip phone to work----that's all I need,fru
Ses03M_impro08b_M011,M,123.0,130.19,"So we'll send it- And we'll give you, how about a free year's service?",neu
Ses03M_impro08b_F013,F,127.63,135.86,"Look, I am on the road all the time.  Do you understand how important?  I'm a woman, a single mother by herself working...what?",fru
Ses03M_impro08b_M012,M,132.68,138.85,Tell them my name.  My name is Brent Backersen.,neu
Ses03M_impro08b_F014,F,138.34,142.61,"Brent Backersen, I am writing this down, Brent Backersen.  Alright.",fru
Ses03M_impro08b_M013,M,142.13,146.51,Okay.  Tell them my - my ID number is two one three five.,neu
Ses03M_impro08b_M014,M,146.55,153.83,"Tell them that.  You can go in, get a brand new phone, they'll hook you up with service even give you a free three months--",neu
Ses03M_impro08b_F015,F,151.39,155.52,"I, I, I don't want a contract. Okay. I don't want any contracts.",fru
Ses03M_impro08b_M015,M,154.71,157.39,It will be free.  No contract okay?,neu
Ses03M_impro08b_F016,F,156.72,158.38,Really?  No contract?,fru
Ses03M_impro08b_M016,M,157.48,160.87,"Go in there, yeah, go in there.  Tell them Brent Backersen sent you.",neu
Ses03M_impro08b_F017,F,160.45,165.96,I want the best freaking camera phone there is though.  I want the really good kind--,xxx
Ses03M_impro08b_M017,M,164.97,170.84,"the top of the line camera phone, game boy, anything you want. For free. And palm pilot.",neu
Ses03M_impro08b_F018,F,168.03,169.75,And palm pilot.,xxx
Ses03M_impro08b_F019,F,170.26,174.57,And charger and accessories and I want a cover that's pink.,xxx
Ses03M_impro08b_M018,M,174.59,177.5,They might only have orange.,neu
